,0,1,2,Count,Percentage,Answer_te,Segment Description
45,0.0,1.0,0.0,0.0,0.0,0.2524561399668533,0.0015839493136219642
46,0.0,0.0,0.0,755.8871411,0.444965328,0.12848731071229966,0.749208025343189
47,0.0,1.0,0.0,1.0,0.091,0.37244434132898585,0.0021119324181626186
48,0.0,0.0,0.0,1145.138425,0.48136026,0.5616836646246531,0.749208025343189
49,1.0,0.0,0.0,934.0782406999999,0.39062563,0.3037456135886164,0.749208025343189
50,0.0,0.0,1.0,0.0,0.0,0.37009165309760456,0.749208025343189
51,0.0,1.0,0.0,4.0,0.444,0.32039798867588226,0.0005279831045406547
52,0.0,0.0,1.0,0.0,0.0,0.5355944384454056,0.749208025343189
53,0.0,1.0,0.0,1.5920507309999998,0.97997324,0.6421551746481241,0.0026399155227032735
54,0.0,0.0,1.0,0.0,0.0,0.4450233819374788,0.749208025343189
55,1.0,0.0,0.0,794.4983225999998,0.44721704,0.3637651445755709,0.749208025343189
56,0.0,0.0,0.0,508.3802654,0.29733607,0.153621982467012,0.749208025343189
57,0.0,1.0,0.0,4.0,0.364,0.2398812646120865,0.0015839493136219642
58,0.0,0.0,0.0,594.8830073,0.280351236,0.4568523170838106,0.749208025343189
59,0.0,0.0,0.0,359.2765414,0.20149760600000002,0.5566139091370864,0.749208025343189
60,1.0,0.0,0.0,1038.615984,0.26967172300000003,0.5334389071600886,0.749208025343189
61,0.0,0.0,0.0,967.757241,0.505669458,0.5320004823097932,0.749208025343189
62,0.0,1.0,0.0,0.0,0.0,0.34973705813691225,0.0005279831045406547
63,0.0,0.0,1.0,0.0,0.0,0.18235388171558564,0.749208025343189
64,0.0,1.0,0.0,1.0,0.5,0.5225563268797846,0.0015839493136219642
65,0.0,0.0,1.0,0.0,0.0,0.3402130606064546,0.749208025343189
66,0.0,0.0,0.0,473.3165635,0.21605203399999998,0.027479981314973426,0.749208025343189
67,0.0,0.0,0.0,501.00778610000003,0.280245322,0.15272207051988632,0.749208025343189
68,0.0,1.0,0.0,1.187603295,0.017464754,0.6972381705492813,0.0021119324181626186
69,1.0,0.0,0.0,1158.464025,0.300758587,0.5861501793997737,0.749208025343189
70,0.0,0.0,0.0,363.2985585,0.221460374,0.18522165824346265,0.749208025343189
71,0.0,1.0,0.0,1.214880737,0.928444715,0.1214019539246309,0.005279831045406547
72,0.0,1.0,0.0,0.0,0.0,0.3067493223540079,0.0026399155227032735
73,0.0,0.0,0.0,1032.1563210000004,0.301716367,0.19339077283315376,0.749208025343189
74,0.0,0.0,1.0,0.0,0.0,0.3102266587007541,0.749208025343189
75,0.0,0.0,0.0,1085.050524,0.377029667,0.10519193433616043,0.749208025343189
76,0.0,0.0,0.0,948.0113977,0.503510579,0.2491015113580722,0.749208025343189
77,1.0,0.0,0.0,863.4787546,0.22424363600000002,0.31568307899329545,0.749208025343189
78,0.0,1.0,0.0,2.0,0.5,0.3450468457925815,0.0015839493136219642
79,0.0,0.0,1.0,0.0,0.0,0.3400443471658725,0.749208025343189
80,0.0,0.0,1.0,0.0,0.0,0.21652917653795276,0.749208025343189
81,1.0,0.0,0.0,981.1740715,0.254772114,0.4494344152200717,0.749208025343189
82,0.0,0.0,1.0,0.0,0.0,0.4067374027956027,0.749208025343189
83,0.0,0.0,0.0,552.1788587,0.280068688,0.4735928776154268,0.749208025343189
84,0.0,0.0,1.0,0.0,0.0,0.27321140788886433,0.749208025343189
85,1.0,0.0,0.0,927.3925132999999,0.39524048100000003,0.03998113662477526,0.749208025343189
86,0.0,0.0,1.0,0.0,0.0,0.18390342981096294,0.749208025343189
87,0.0,1.0,0.0,1.0,0.083,0.677273630544551,0.0015839493136219642
88,0.0,1.0,0.0,0.0,0.0,0.5581336737138343,0.0015839493136219642
89,1.0,0.0,0.0,794.8597602000001,0.412510937,0.27696381830069905,0.749208025343189
90,0.0,0.0,0.0,378.3847049,0.203447419,0.3099672558197725,0.749208025343189
91,1.0,0.0,0.0,795.4515292,0.355687871,0.3673026312707229,0.749208025343189
92,0.0,0.0,1.0,0.0,0.0,0.5856909494536371,0.749208025343189
93,0.0,0.0,0.0,759.5265177,0.448686305,0.08179911185674388,0.749208025343189
94,0.0,1.0,0.0,0.0,0.0,0.365603196069606,0.0010559662090813093
95,0.0,0.0,1.0,0.0,0.0,0.5878539956796665,0.749208025343189
96,0.0,1.0,0.0,9.0,0.818,0.1012686241982742,0.0021119324181626186
97,0.0,1.0,0.0,1.300610616,0.185662165,0.8195910789045169,0.007391763463569166
98,0.0,0.0,1.0,0.0,0.0,0.2833505619881912,0.749208025343189
99,1.0,0.0,0.0,796.9117528,0.21547370600000001,0.3179754834311457,0.749208025343189
100,0.0,0.0,0.0,913.7096833999999,0.395042471,0.24268466044835765,0.749208025343189
101,1.0,0.0,0.0,795.891113,0.313477979,0.04831129104372056,0.749208025343189
102,0.0,0.0,1.0,0.0,0.0,0.3077388514397903,0.749208025343189
103,0.0,0.0,0.0,342.0664556000001,0.199741475,0.10886385810260957,0.749208025343189
104,0.0,1.0,0.0,2.0,1.0,0.7368566632730079,0.0021119324181626186
105,0.0,1.0,0.0,76.0,0.551,0.3967576484816523,0.0015839493136219642
106,0.0,1.0,0.0,5.0,0.114,0.7661117057542524,0.0005279831045406547
107,1.0,0.0,0.0,831.9613099,0.21606846300000002,0.6057498934159029,0.749208025343189
108,0.0,0.0,0.0,430.0132338,0.208715636,0.17493184698803865,0.749208025343189
109,1.0,0.0,0.0,1043.723245,0.314942719,0.15647381438000638,0.749208025343189
110,0.0,0.0,0.0,817.5609584,0.470799674,0.11201462556295114,0.749208025343189
111,0.0,1.0,0.0,23.24481972,0.625273829,0.5258177913415927,0.003695881731784583
112,1.0,0.0,0.0,1746.444941,0.45327240799999996,0.4310826184639681,0.749208025343189
113,1.0,0.0,0.0,1050.512779,0.310256215,0.3094956673372287,0.749208025343189
114,1.0,0.0,0.0,1077.7906679999999,0.291427541,0.3750717619108776,0.749208025343189
115,1.0,0.0,0.0,957.2433861,0.24856483699999998,0.4259129264998057,0.749208025343189
116,0.0,1.0,0.0,1.827246039,0.609386554,0.44452082288150974,0.005279831045406547
117,0.0,0.0,1.0,0.0,0.0,0.5076211693176973,0.749208025343189
118,1.0,0.0,0.0,971.2255402000001,0.252191608,0.4429129947541519,0.749208025343189
119,0.0,0.0,1.0,0.0,0.0,0.528613040937707,0.749208025343189
120,0.0,1.0,0.0,14.07220725,0.297592336,0.263290641758891,0.004223864836325237
121,0.0,0.0,0.0,551.8579312,0.280378549,0.5448775686014193,0.749208025343189
122,0.0,0.0,1.0,0.0,0.0,0.11333319951467233,0.749208025343189
123,0.0,0.0,0.0,536.6030615,0.295107389,0.2867300738213821,0.749208025343189
124,0.0,0.0,1.0,0.0,0.0,0.25565672290210906,0.749208025343189
125,1.0,0.0,0.0,1578.12925,0.40961373,0.15287296665890654,0.749208025343189
126,0.0,1.0,0.0,1.0,0.5,0.4479213097738841,0.0010559662090813093
127,0.0,1.0,0.0,0.0,0.0,0.4849817651768749,0.0015839493136219642
128,0.0,1.0,0.0,0.0,0.0,0.4398701408552745,0.007391763463569166
129,1.0,0.0,0.0,796.9576541,0.21106615899999998,0.5324401834654431,0.749208025343189
130,1.0,0.0,0.0,1559.455978,0.404770151,0.5602100004075332,0.749208025343189
131,1.0,0.0,0.0,795.6685133999998,0.334852524,0.07257015496965437,0.749208025343189
132,0.0,1.0,0.0,3.0,0.75,0.21064345730526884,0.0010559662090813093
133,0.0,0.0,1.0,0.0,0.0,0.0499340753691645,0.749208025343189
134,0.0,0.0,1.0,0.0,0.0,0.5137566070692988,0.749208025343189
135,0.0,0.0,1.0,0.0,0.0,0.13041928798433333,0.749208025343189
136,1.0,0.0,0.0,886.6707716,0.23025931300000002,0.37636138011388504,0.749208025343189
137,0.0,0.0,0.0,432.4665857,0.208965978,0.2605452659020174,0.749208025343189
138,0.0,1.0,0.0,1.0,0.071,0.5312978483709171,0.0015839493136219642
139,0.0,0.0,0.0,1112.630258,0.424916346,0.2068899430025119,0.749208025343189
140,1.0,0.0,0.0,888.6721176000002,0.4219673920000001,0.4816559174704173,0.749208025343189
141,0.0,0.0,1.0,0.0,0.0,0.2757276873724909,0.749208025343189
142,1.0,0.0,0.0,921.3049095000001,0.239242912,0.204001508061848,0.749208025343189
143,0.0,0.0,0.0,1075.109821,0.35976963,0.4953569043992324,0.749208025343189
144,0.0,0.0,1.0,0.0,0.0,0.1053550484070528,0.749208025343189
145,0.0,1.0,0.0,1.0,0.103571513,0.604905683047465,0.004223864836325237
146,0.0,0.0,0.0,517.6878008,0.313370399,0.12315141332035248,0.749208025343189
147,0.0,0.0,0.0,824.4203415,0.48999795700000004,0.15989166308812813,0.749208025343189
148,0.0,1.0,0.0,13.0,0.20600000000000002,0.5780046808008418,0.0015839493136219642
149,0.0,0.0,0.0,463.473872,0.282824309,0.19722167045351055,0.749208025343189
150,1.0,0.0,0.0,891.3250841,0.420136171,0.3041021026361484,0.749208025343189
151,0.0,0.0,1.0,0.0,0.0,0.35128403693910626,0.749208025343189
152,0.0,0.0,0.0,521.6663639999998,0.235398556,0.5436959841894725,0.749208025343189
153,0.0,1.0,0.0,1.0,0.125,0.4881949896067459,0.0005279831045406547
154,0.0,0.0,1.0,0.0,0.0,0.4707312215684219,0.749208025343189
155,1.0,0.0,0.0,929.6531545,0.393680064,0.33858613759752304,0.749208025343189
156,1.0,0.0,0.0,796.9849601,0.208444165,0.3030536092508334,0.749208025343189
157,0.0,0.0,1.0,0.0,0.0,0.3025912274239822,0.749208025343189
158,1.0,0.0,0.0,804.7443952000001,0.479898844,0.09955822021242172,0.749208025343189
159,0.0,0.0,1.0,0.0,0.0,0.5113899387109775,0.749208025343189
160,0.0,1.0,0.0,2.0,0.333,0.7613374942988235,0.0015839493136219642
161,0.0,1.0,0.0,0.0,0.0,0.2739975118033182,0.0010559662090813093
162,1.0,0.0,0.0,794.9088174,0.407800348,0.5530150534996736,0.749208025343189
163,1.0,0.0,0.0,1075.83813,0.292775289,0.2807286490319534,0.749208025343189
164,1.0,0.0,0.0,1255.3060039999998,0.325878008,0.4091505278466507,0.749208025343189
165,0.0,0.0,1.0,0.0,0.0,0.483221683804951,0.749208025343189
166,0.0,0.0,0.0,628.266221,0.314482952,0.6215758564362276,0.749208025343189
167,0.0,1.0,0.0,3.0,0.3,0.06107822550518949,0.0015839493136219642
168,0.0,0.0,0.0,1035.326493,0.51305703,0.16153993500454866,0.749208025343189
169,1.0,0.0,0.0,794.4131561,0.455394929,0.5820728519606211,0.749208025343189
170,0.0,0.0,1.0,0.0,0.0,0.010726407884408871,0.749208025343189
171,0.0,0.0,0.0,866.1448416000002,0.43251961299999997,0.2960199096846202,0.749208025343189
172,0.0,0.0,0.0,387.6669644,0.20439458800000002,0.10901838910465424,0.749208025343189
173,1.0,0.0,0.0,1556.581408,0.40402452899999997,0.3574189665207613,0.749208025343189
174,1.0,0.0,0.0,795.9469002999998,0.308121147,0.17433252126451526,0.749208025343189
175,1.0,0.0,0.0,846.4606333999999,0.451104041,0.2648825386213878,0.749208025343189
176,1.0,0.0,0.0,904.3640154999999,0.411135995,0.44386282336597627,0.749208025343189
177,0.0,1.0,0.0,1.0,0.25,0.23715549652279205,0.0010559662090813093
178,1.0,0.0,0.0,797.0,0.207,0.6932668108006541,0.0010559662090813093
179,0.0,0.0,0.0,535.4126758,0.24159787300000002,0.5159584382223704,0.749208025343189
180,0.0,0.0,0.0,1046.163692,0.30951048,0.4868139303911228,0.749208025343189
181,0.0,0.0,1.0,0.0,0.0,0.4955251325486465,0.749208025343189
182,0.0,1.0,0.0,4.0,0.8,0.16149330033047635,0.0015839493136219642
183,0.0,0.0,0.0,504.2544386,0.227546119,0.09748692406399688,0.749208025343189
184,1.0,0.0,0.0,939.5182615,0.243967194,0.5511450508284189,0.749208025343189
185,0.0,0.0,0.0,476.62601950000004,0.22372395399999995,0.5413877108740428,0.749208025343189
186,0.0,1.0,0.0,1.430426465,0.856667987,0.4433453339596812,0.005279831045406547
187,0.0,0.0,1.0,0.0,0.0,0.5464458685057612,0.749208025343189
188,0.0,1.0,0.0,16.0,0.139,0.48801702442370104,0.0010559662090813093
189,1.0,0.0,0.0,872.7944315999998,0.22665998899999998,0.16350252522213896,0.749208025343189
190,0.0,0.0,1.0,0.0,0.0,0.495411751573048,0.749208025343189
191,0.0,0.0,0.0,802.7631414,0.487630103,0.5652162411856272,0.749208025343189
192,0.0,1.0,0.0,0.0,0.0,0.32047740225616217,0.004223864836325237
193,0.0,1.0,0.0,2.0,0.28600000000000003,0.4206144017332376,0.0010559662090813093
194,1.0,0.0,0.0,983.0257359999999,0.255252409,0.3739602006662387,0.749208025343189
195,1.0,0.0,0.0,796.9065016,0.215977941,0.016687098859598067,0.749208025343189
196,0.0,0.0,1.0,0.0,0.0,0.17605809342746914,0.749208025343189
197,1.0,0.0,0.0,1069.85561,0.296904748,0.3966052640794082,0.749208025343189
198,0.0,0.0,0.0,1147.000012,0.484592533,0.5541771271872142,0.749208025343189
199,0.0,0.0,1.0,0.0,0.0,0.2885434259293838,0.749208025343189
200,1.0,0.0,0.0,962.2275182,0.3711954770000001,0.011101416467477756,0.749208025343189
201,0.0,0.0,0.0,574.0,0.259,0.3905816072672683,0.0015839493136219642
202,0.0,0.0,0.0,510.58879389999987,0.230402789,0.3806638481507051,0.749208025343189
203,1.0,0.0,0.0,834.7561457,0.216793403,0.5050541141676524,0.749208025343189
204,0.0,0.0,0.0,821.1456797000002,0.46797521200000003,0.3487846830534557,0.749208025343189
205,1.0,0.0,0.0,1749.682595,0.454112209,0.03678363372258858,0.749208025343189
206,0.0,0.0,0.0,510.0679796,0.30124849800000003,0.16606260348729807,0.749208025343189
207,0.0,0.0,0.0,547.6056298999998,0.247096657,0.16745358497377424,0.749208025343189
208,0.0,0.0,1.0,0.0,0.0,0.5277510764488924,0.749208025343189
209,0.0,0.0,1.0,0.0,0.0,0.05573085338350325,0.749208025343189
210,1.0,0.0,0.0,1001.1125529999999,0.344354922,0.4870012404808748,0.749208025343189
211,1.0,0.0,0.0,928.3721694,0.241076058,0.33102620631929425,0.749208025343189
212,0.0,0.0,0.0,935.9984071,0.37748081,0.4586146820901199,0.749208025343189
213,1.0,0.0,0.0,934.8919248,0.242767189,0.5476711967634776,0.749208025343189
214,1.0,0.0,0.0,1065.5371289999996,0.276654682,0.3544895447481174,0.749208025343189
215,0.0,0.0,0.0,1137.515925,0.46812531799999996,0.2583692174094172,0.749208025343189
216,1.0,0.0,0.0,794.7099947,0.426891776,0.4702371944306656,0.749208025343189
217,0.0,0.0,0.0,1101.238283,0.405136465,0.5077615480559321,0.749208025343189
218,0.0,0.0,1.0,0.0,0.0,0.08357898999623972,0.749208025343189
219,0.0,0.0,1.0,0.0,0.0,0.2197262266325572,0.749208025343189
220,0.0,0.0,0.0,728.2521847,0.41671075399999996,0.4254144411223384,0.749208025343189
221,0.0,0.0,0.0,508.6292868,0.22951909,0.1986355879950145,0.749208025343189
222,0.0,0.0,0.0,492.9877189,0.261653348,0.24586843044038806,0.749208025343189
223,1.0,0.0,0.0,794.6566074,0.432018157,0.5267455090401931,0.749208025343189
224,0.0,1.0,0.0,1.0,1.0,0.3112460355500897,0.0005279831045406547
225,0.0,0.0,1.0,0.0,0.0,0.06872048188619334,0.749208025343189
226,0.0,1.0,0.0,34.63879439,0.321022625,0.318822560761424,0.006335797254487857
227,0.0,0.0,1.0,0.0,0.0,0.445001206700764,0.749208025343189
228,1.0,0.0,0.0,1220.37122,0.31681642600000004,0.5287235837119074,0.749208025343189
229,0.0,0.0,0.0,501.694812,0.281837973,0.3466635229477633,0.749208025343189
230,0.0,1.0,0.0,1.0,0.053,0.7121348957757672,0.0010559662090813093
231,0.0,0.0,0.0,1071.988671,0.517065428,0.1334193687575312,0.749208025343189
232,0.0,0.0,1.0,0.0,0.0,0.2311421373533824,0.749208025343189
233,0.0,1.0,0.0,0.0,0.0,0.42039945357959385,0.003695881731784583
234,1.0,0.0,0.0,1051.079978,0.272904704,0.14687751425488432,0.749208025343189
235,0.0,0.0,0.0,1123.883668,0.444455637,0.5525183441529024,0.749208025343189
236,0.0,1.0,0.0,2.0,0.667,0.13794303943090158,0.0015839493136219642
237,0.0,0.0,1.0,0.0,0.0,0.13818160087343245,0.749208025343189
238,1.0,0.0,0.0,796.4712775,0.257769202,0.2036954630730911,0.749208025343189
239,0.0,1.0,0.0,2.0,1.0,0.1447365263151744,0.0015839493136219642
240,0.0,0.0,1.0,0.0,0.0,0.15288680602483468,0.749208025343189
241,0.0,0.0,1.0,0.0,0.0,0.17294190299396694,0.749208025343189
242,0.0,1.0,0.0,2.0,0.4,0.24701242867644435,0.0021119324181626186
243,0.0,1.0,0.0,4.0,0.5710000000000001,0.1969022812911784,0.0015839493136219642
244,1.0,0.0,0.0,1118.627818,0.29042564600000004,0.3710112727869052,0.749208025343189
245,1.0,0.0,0.0,967.2570053999999,0.251162227,0.446346352403126,0.749208025343189
246,0.0,0.0,1.0,0.0,0.0,0.3371769528525324,0.749208025343189
247,0.0,1.0,0.0,1.0,1.0,0.7932429217688333,0.0015839493136219642
248,0.0,1.0,0.0,0.0,0.0,0.13604142559750518,0.0026399155227032735
249,0.0,0.0,0.0,486.898108,0.219718755,0.19071518076642,0.749208025343189
250,1.0,0.0,0.0,794.1379958,0.481816485,0.4158000458596512,0.749208025343189
251,1.0,0.0,0.0,1526.679497,0.396268402,0.09801832248143867,0.749208025343189
252,0.0,1.0,0.0,7.0,0.778,0.14037148129825774,0.003695881731784583
253,0.0,0.0,1.0,0.0,0.0,0.5669647730577487,0.749208025343189
254,0.0,0.0,1.0,0.0,0.0,0.10973575009091338,0.749208025343189
255,0.0,0.0,1.0,0.0,0.0,0.6155593755135287,0.749208025343189
256,0.0,0.0,0.0,884.3289025,0.41819208399999996,0.5872872580407424,0.749208025343189
257,1.0,0.0,0.0,796.6908933,0.23668116100000006,0.5923548854578036,0.749208025343189
258,1.0,0.0,0.0,796.2596973999998,0.27808562,0.28264982594235377,0.749208025343189
259,1.0,0.0,0.0,953.9200517,0.376929739,0.20320625327918407,0.749208025343189
260,1.0,0.0,0.0,1007.41858,0.34000216200000005,0.4560970939386386,0.749208025343189
261,0.0,0.0,0.0,491.6097794,0.300059394,0.2622080543684581,0.749208025343189
262,0.0,0.0,0.0,851.4598268,0.444090184,0.3000211598763216,0.749208025343189
263,0.0,0.0,0.0,853.2844346,0.442652544,0.30438741256169993,0.749208025343189
264,0.0,0.0,1.0,0.0,0.0,0.3370809914955843,0.749208025343189
265,0.0,1.0,0.0,0.0,0.0,0.7351402640801978,0.004223864836325237
266,0.0,1.0,0.0,1.0,0.16699999999999998,0.5470792890054298,0.0010559662090813093
267,0.0,0.0,0.0,927.3841427000001,0.501255333,0.2937633851217845,0.749208025343189
268,0.0,0.0,0.0,1038.703651,0.296557615,0.5460101347105952,0.0021119324181626186
269,0.0,1.0,0.0,1.0,0.25,0.6310159677714187,0.0015839493136219642
270,0.0,0.0,1.0,0.0,0.0,0.4797852195489902,0.749208025343189
271,0.0,0.0,1.0,0.0,0.0,0.27837183498237017,0.749208025343189
272,0.0,0.0,1.0,0.0,0.0,0.5320944311508882,0.749208025343189
273,1.0,0.0,0.0,1820.426668,0.472462207,0.15273245466931304,0.749208025343189
274,0.0,0.0,1.0,0.0,0.0,0.22137239982061105,0.749208025343189
275,1.0,0.0,0.0,796.6775521000002,0.237962213,0.08160331059865672,0.749208025343189
276,0.0,1.0,0.0,7.267954146,0.697179465,0.5880999665002545,0.004223864836325237
277,0.0,0.0,0.0,545.1533033,0.28685198300000003,0.4701093416350337,0.749208025343189
278,0.0,0.0,1.0,0.0,0.0,0.5816621878790477,0.749208025343189
279,0.0,0.0,1.0,0.0,0.0,0.14079031967017536,0.749208025343189
280,1.0,0.0,0.0,806.9816764999998,0.47835455200000004,0.3549648144888499,0.749208025343189
281,0.0,0.0,0.0,1067.750342,0.346991369,0.2614092744577426,0.749208025343189
282,0.0,0.0,1.0,0.0,0.0,0.17125048429246933,0.749208025343189
283,0.0,0.0,1.0,0.0,0.0,0.2173079135308016,0.749208025343189
284,0.0,0.0,1.0,0.0,0.0,0.041793382395242495,0.749208025343189
285,1.0,0.0,0.0,1062.738667,0.30181724600000004,0.5622950114000338,0.749208025343189
286,0.0,1.0,0.0,24.0,0.222,0.7861419457455698,0.006335797254487857
287,0.0,0.0,0.0,544.2781014999998,0.245596007,0.41629102021928815,0.749208025343189
288,0.0,0.0,1.0,0.0,0.0,0.12346777093296235,0.749208025343189
289,0.0,0.0,0.0,503.31257769999996,0.227121359,0.6046922782110788,0.749208025343189
290,0.0,0.0,1.0,0.0,0.0,0.4210736311662692,0.749208025343189
291,0.0,0.0,1.0,0.0,0.0,0.5365651826994868,0.749208025343189
292,1.0,0.0,0.0,797.8461911,0.20721949,0.3772483924078563,0.749208025343189
293,0.0,0.0,0.0,505.3719898,0.29036234,0.2558836735475559,0.749208025343189
294,0.0,1.0,0.0,3.8654230189999996,0.878408066,0.45002170695050203,0.004223864836325237
295,0.0,0.0,1.0,0.0,0.0,0.32696181346349434,0.749208025343189
296,0.0,0.0,0.0,499.89296210000003,0.277660958,0.2296940305876353,0.749208025343189
297,0.0,0.0,0.0,531.1828583,0.300340689,0.4269454696821788,0.749208025343189
298,0.0,0.0,1.0,0.0,0.0,0.08336373937015717,0.749208025343189
299,1.0,0.0,0.0,1067.6998429999999,0.298392774,0.6101840855965364,0.749208025343189
300,0.0,0.0,0.0,763.9360928,0.45319475,0.039159131277536174,0.749208025343189
301,0.0,0.0,1.0,0.0,0.0,0.5095163801359752,0.749208025343189
302,0.0,0.0,1.0,0.0,0.0,0.03175446164493745,0.749208025343189
303,0.0,0.0,0.0,483.0363015,0.217977156,0.20890602876119327,0.749208025343189
304,0.0,0.0,0.0,1032.561637,0.301397012,0.10451795948727567,0.749208025343189
305,1.0,0.0,0.0,796.2414266,0.279840028,0.40456515342470206,0.749208025343189
306,1.0,0.0,0.0,931.3709607999999,0.241853901,0.18251001728756866,0.749208025343189
307,0.0,1.0,0.0,1.0,1.0,0.34146947636926905,0.0010559662090813093
308,0.0,0.0,1.0,0.0,0.0,0.41003969801648105,0.749208025343189
309,0.0,0.0,1.0,0.0,0.0,0.031089912783937083,0.749208025343189
310,1.0,0.0,0.0,796.6946242,0.23632291600000002,0.12475447465352732,0.749208025343189
311,0.0,1.0,0.0,44.0,0.647,0.05897401465161284,0.0015839493136219642
312,0.0,0.0,1.0,0.0,0.0,0.2384870627569774,0.749208025343189
313,1.0,0.0,0.0,988.4294502,0.35310948600000003,0.36825644992682816,0.749208025343189
314,1.0,0.0,0.0,795.8642386,0.316058526,0.3990137438910456,0.749208025343189
315,0.0,1.0,0.0,0.0,0.0,0.5955565441964432,0.0026399155227032735
316,0.0,1.0,0.0,8.774525352000001,0.57840603,0.3055187739122409,0.0021119324181626186
317,1.0,0.0,0.0,834.5667797,0.21674428399999998,0.5667172230470676,0.749208025343189
318,0.0,0.0,0.0,511.7135291,0.305063181,0.10051575076465792,0.749208025343189
319,0.0,1.0,0.0,1.0,1.0,0.22710520261447545,0.0015839493136219642
320,0.0,1.0,0.0,1.0,0.5,0.6862125874024939,0.0015839493136219642
321,0.0,0.0,1.0,0.0,0.0,0.6214288454192134,0.749208025343189
322,1.0,0.0,0.0,796.7650675,0.22955878,0.03468007218723479,0.749208025343189
323,0.0,1.0,0.0,3.0,1.0,0.32824661754462603,0.0015839493136219642
324,0.0,0.0,1.0,0.0,0.0,0.514591119592152,0.749208025343189
325,0.0,0.0,1.0,0.0,0.0,0.6049694527505203,0.749208025343189
326,0.0,0.0,1.0,0.0,0.0,0.3479181994317337,0.749208025343189
327,0.0,0.0,0.0,492.5986362,0.260751384,0.2700806368706985,0.749208025343189
328,0.0,1.0,0.0,2.84888983,0.23740748600000006,0.8048346990794022,0.0021119324181626186
